GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140214,0,254,0,,,-56,-106,-106,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140215,8,254,20,,,-44,-144,-78,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140216,0,229,0,,,-22,-78,-44,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140217,104,356,137,,,-17,-56,-17,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140218,0,305,0,,,72,-50,33,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140219,0,229,0,,,72,0,22,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140220,249,152,0,,,106,17,22,,,,,,,1,,,,1,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140221,3,127,5,,,28,-22,-17,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140222,0,102,0,,,17,-50,-50,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140223,0,76,0,,,-17,-89,-89,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140224,0,76,0,,,-39,-106,-72,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140225,0,76,0,,,-44,-144,-144,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140226,0,76,0,,,-72,-172,-72,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140227,0,76,0,,,-72,-144,-139,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140228,0,76,0,,,-11,-144,-11,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140301,38,127,74,,,0,-111,-111,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140302,28,152,30,,,-89,-156,-156,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140303,0,127,5,,,-67,-172,-106,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140304,0,102,0,,,-28,-111,-50,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140305,30,152,48,,,-44,-72,-61,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140306,0,127,0,,,6,-89,-50,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140307,0,76,0,,,83,-67,39,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140308,10,76,10,,,39,-50,-50,,,,,,,1,,,,,1,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140309,0,51,0,,,56,-61,56,,,,,,,,,,,,,,
